Time,Date,Lon,Lat,Depth,SALINITY,TEMPERATURE
14:26:03,07/21/2015,-14.8036987,53.1997652,828.274,35.3428,11.1894
14:26:04,07/21/2015,-14.8037047,53.1997629,828.273,35.3409,11.1923
14:26:05,07/21/2015,-14.8037047,53.1997629,828.273,35.3437,11.1904
14:26:06,07/21/2015,-14.8037001,53.1997602,828.273,35.3443,11.1883
14:26:07,07/21/2015,-14.8037001,53.1997602,828.273,35.3434,11.1874
14:26:08,07/21/2015,-14.8036994,53.1997554,828.273,35.3432,11.1883
14:26:09,07/21/2015,-14.8036994,53.1997554,828.273,35.3447,11.1883
14:26:10,07/21/2015,-14.8036807,53.1997807,828.273,35.3457,11.1883
14:26:11,07/21/2015,-14.8036807,53.1997807,828.273,35.3476,11.1864
14:26:12,07/21/2015,-14.8036848,53.1997613,828.272,35.3489,11.1835
14:26:13,07/21/2015,-14.8036848,53.1997613,828.272,35.3489,11.1816
14:26:14,07/21/2015,-14.8037077,53.1997612,828.272,35.349,11.1802
14:26:15,07/21/2015,-14.8037077,53.1997612,828.272,35.3478,11.1806
14:26:16,07/21/2015,-14.8036984,53.1997575,828.272,35.3469,11.1802
14:26:17,07/21/2015,-14.8036984,53.1997575,828.272,35.3471,11.1784
14:26:18,07/21/2015,-14.8036996,53.1997663,828.272,35.3468,11.177
14:26:19,07/21/2015,-14.8036996,53.1997663,828.272,35.3466,11.1746
14:26:20,07/21/2015,-14.8037049,53.1997465,828.272,35.3476,11.1708
14:26:21,07/21/2015,-14.8037049,53.1997465,828.272,35.3488,11.1666
14:26:22,07/21/2015,-14.8036697,53.1997677,828.272,35.3482,11.1636
14:26:23,07/21/2015,-14.8036697,53.1997677,828.271,35.348,11.162
14:26:24,07/21/2015,-14.8036989,53.1997559,828.271,35.3454,11.1626
14:26:25,07/21/2015,-14.8036989,53.1997559,828.271,35.3439,11.1635
14:26:26,07/21/2015,-14.8036984,53.1997616,828.271,35.3437,11.1636
14:26:27,07/21/2015,-14.8036984,53.1997616,828.271,35.3424,11.1643
14:26:28,07/21/2015,-14.8037067,53.19975,828.271,35.3413,11.1655
14:26:29,07/21/2015,-14.8037067,53.19975,828.271,35.3425,11.1653
14:26:30,07/21/2015,-14.8036953,53.1997553,828.271,35.3422,11.1655
14:26:31,07/21/2015,-14.8036967,53.199768,828.271,35.3418,11.1663
